lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
30.552230514043433,-82.13700179454818,0,OK,Major:{sand},2.588,0.0117,Wicomico Shoreline Complex - barrier island facies,133
32.398537558560065,-81.24382906010773,0,OK,Major:{sand},2.588,0.0117,Wicomico Shoreline Complex - barrier island facies,133
31.350692723235163,-83.13423893511197,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
34.614426508715965,-84.07270306394334,0,OK,sedimentary rocks,1000.0,541.0,Neoproterozoic sedimentary rocks,154
31.749229300992923,-81.93241818965868,0,OK,Major:{fine alluvium},2.588,0.0,Stream alluvium,133
31.171305647297785,-83.2212676645171,0,OK,"Major:{sand,gravel}",5.333,0.0117,Pleistocene-Pliocene sands and gravels,133
31.37709503798448,-81.9464881587259,0,OK,Major:{fine alluvium},2.588,0.0117,Penholoway shoreline complex - marsh and lagoonal facies,133
32.57624247824012,-84.3287948136051,0,OK,"sand, chalk, mud",74.975,71.0833,Late Cretaceous sedimentary,7
32.67971566018793,-81.48275012201164,0,OK,"Major:{sandstone,claystone}",17.6463,13.82,Neogene undifferentiated,133
32.97188555756629,-83.76954481248099,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
34.67353841981363,-84.87822239015543,0,OK,"Major:{shale,sandstone}",511.0,493.575,Conasauga Group; Lower unit; shale and sandstone unit,133
31.895641744409453,-83.13333366910851,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
34.234826041101805,-83.3215294185888,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
31.643157447048576,-82.61851914669741,0,OK,sedimentary,5.333,2.588,Pliocene sedimentary,7
33.41521616210544,-83.56855594802452,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
30.766301254151895,-83.17357070455446,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
32.558513812177125,-83.17845748845045,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
30.649285565400017,-83.20825888875254,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
31.865802704216435,-82.22562541227155,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
33.09527323595784,-81.81378290151086,0,OK,"Major:{sandstone,claystone}",17.6463,13.82,Neogene undifferentiated,133
